"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-09-20",,"78","62",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-09-21",,"81","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-09-22",,"62","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-09-23",,"70","37",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-09-24",,"67","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-09-25",,"76","66",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-09-26",,"69","39",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-09-27",,"62","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-09-28",,"71","37",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-09-29",,"62","33",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-09-30",,"65","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-01",,"58","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-02",,"71","57",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-03",,"83","56",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-04",,"76","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-05",,"59","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-06",,"80","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-07",,"63","55",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-08",,"83","55",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-09",,"85","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-10",,"77","57",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-11",,"70","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-12",,"48","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-13",,"52","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-14",,"59","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-15",,"51","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-16",,"56","23",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-17",,"49","24",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-18",,"52","21",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-19",,"58","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-20",,"57","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-21",,"45","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-22",,"57","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-23",,"56","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-24",,"49","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-25",,"48","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-26",,"50","39",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-27",,"45","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-28",,"46","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-29",,"53","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-30",,"55","28",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-10-31",,"57","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-01",,"47","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-02",,"49","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-03",,"48","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-04",,"53","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-05",,"54","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-06",,"55","42",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-07",,"44","37",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-08",,"41","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-09",,"37","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-10",,"35","20",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-11",,"39","24",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-12",,"41","19",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-13",,"32","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-14",,"31","9",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-15",,"33","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-16",,"36","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-17",,"37","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-18",,"35","20",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-19",,"38","16",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-20",,"33","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-21",,"34","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-22",,"29","21",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-23",,"46","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-24",,"48","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-25",,"45","39",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-26",,"39","28",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-27",,"30","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-28",,"28","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-29",,"31","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-11-30",,"43","23",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-01",,"42","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-02",,"57","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-03",,"39","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-04",,"33","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-05",,"32","18",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-06",,"34","24",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-07",,"34","21",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-08",,"30","10",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-09",,"35","6",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-10",,"29","21",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-11",,"32","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-12",,"40","14",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-13",,"39","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-14",,"46","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-15",,"40","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-16",,"44","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-17",,"40","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-18",,"35","16",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-19",,"44","18",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-20",,"43","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-21",,"41","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-22",,"33","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-23",,"36","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-24",,"33","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-25",,"32","18",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-26",,"47","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-27",,"47","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-28",,"54","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-29",,"33","28",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-30",,"34","24",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2018-12-31",,"49","22",
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-01",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-02",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-03",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-04",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-05",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-06",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-07",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-08",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-09",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-10",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-11",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-12",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-13",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-14",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-15",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-16",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-17",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-21",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-22",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-23",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-24",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-25",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-26",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-27",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-28",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-29",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-30",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-01-31",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-01",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-02",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-03",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-04",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-05",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-06",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-07",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-08",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-09",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-10",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-11",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-12",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-13",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-14",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-15",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-16",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-17",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-18",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-19",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-20",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-21",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-22",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-23",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-24",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-25",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-26",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-27",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-02-28",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-01",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-02",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-03",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-04",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-05",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-06",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-07",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-08",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-10",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-11",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-12",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-13",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-14",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-15",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-16",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-17",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-18",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-19",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-20",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-21",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-22",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-23",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-24",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-25",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-26",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-27",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-28",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-29",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-30",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-03-31",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-01",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-02",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-03",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-04",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-05",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-06",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-07",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-08",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-09",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-10",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-11",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-12",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-13",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-14",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-15",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-16",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-17",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-18",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-22",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-23",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-24",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-25",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-29",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-04-30",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-01",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-02",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-03",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-04",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-05",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-06",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-07",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-08",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-09",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-10",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-11",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-12",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-13",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-14",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-18",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-19",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-20",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-21",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-22",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-23",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-24",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-25",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-26",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-27",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-28",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-29",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-30",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-05-31",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-01",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-02",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-03",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-04",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-05",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-06",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-07",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-08",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-09",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-10",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-11",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-12",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-13",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-14",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-15",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-16",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-17",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-18",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-19",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-20",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-21",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-22",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-23",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-24",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-25",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-26",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-27",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-28",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-29",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-06-30",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-01",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-02",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-03",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-04",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-05",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-06",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-07",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-08",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-09",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-10",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-11",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-12",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-13",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-14",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-15",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-16",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-17",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-18",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-19",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-20",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-21",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-22",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-23",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-24",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-25",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-26",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-27",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-28",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-29",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-30",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-07-31",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-08-01",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-08-02",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-08-03",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-08-04",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-08-05",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-08-06",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-08-07",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-08-08",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-08-09",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-08-10",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-08-11",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-08-12",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-08-13",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-08-14",,,,
"US1MIWS0011","ANN ARBOR 2.1 WNW, MI US","2017-08-15",,,,
